    1   28   29    1    1     /HYDROGEN           /SUMMERS ET AL 1996
--------------------------------------------------------------------------------
   8.00000   8.30103   9.00000   9.30103   9.69897  10.00000  10.30103  10.69897
  11.00000  11.30103  11.69897  12.00000  12.30103  12.69897  13.00000  13.30103
  13.69897  14.00000  14.30103  14.69897  15.00000  15.30103  15.69897  16.00000
  16.69897  17.00000  17.69897  18.00000
  -0.69897  -0.52288  -0.30103  -0.15490   0.00000   0.17609   0.30103   0.47712
   0.69897   0.84510   1.00000   1.17609   1.30103   1.47712   1.69897   1.84510
   2.00000   2.17609   2.30103   2.47712   2.69897   2.84510   3.00000   3.17609
   3.30103   3.47712   3.69897   3.84510   4.00000
---------------------/ IPRT= 1  / IGRD= 1  /--------/ Z1= 1   / DATE= today   
 -30.63345 -30.63345 -30.63349 -30.63350 -30.63354 -30.63357 -30.63360 -30.63366
 -30.63371 -30.63378 -30.63388 -30.63398 -30.63409 -30.63428 -30.63447 -30.63469
 -30.63507 -30.63542 -30.63586 -30.63658 -30.63715 -30.63764 -30.63806 -30.63823
 -30.63838 -30.63840 -30.63842 -30.63842
 -30.60898 -30.60898 -30.60901 -30.60902 -30.60905 -30.60907 -30.60910 -30.60914
 -30.60918 -30.60924 -30.60932 -30.60939 -30.60948 -30.60963 -30.60977 -30.60994
 -30.61023 -30.61050 -30.61083 -30.61137 -30.61180 -30.61217 -30.61249 -30.61262
 -30.61274 -30.61276 -30.61277 -30.61277
 -30.57421 -30.57421 -30.57423 -30.57424 -30.57426 -30.57427 -30.57429 -30.57432
 -30.57435 -30.57439 -30.57444 -30.57450 -30.57456 -30.57465 -30.57475 -30.57487
 -30.57506 -30.57524 -30.57546 -30.57583 -30.57612 -30.57638 -30.57660 -30.57670
 -30.57678 -30.57679 -30.57680 -30.57680
 -30.52641 -30.52641 -30.52642 -30.52642 -30.52643 -30.52644 -30.52645 -30.52647
 -30.52649 -30.52651 -30.52654 -30.52657 -30.52661 -30.52667 -30.52672 -30.52679
 -30.52691 -30.52702 -30.52715 -30.52736 -30.52754 -30.52769 -30.52783 -30.52789
 -30.52795 -30.52795 -30.52796 -30.52796
 -30.48702 -30.48702 -30.48703 -30.48704 -30.48704 -30.48705 -30.48705 -30.48707
 -30.48708 -30.48709 -30.48711 -30.48713 -30.48716 -30.48720 -30.48723 -30.48728
 -30.48736 -30.48743 -30.48751 -30.48765 -30.48777 -30.48788 -30.48798 -30.48802
 -30.48806 -30.48806 -30.48807 -30.48807
 -30.42585 -30.42585 -30.42586 -30.42586 -30.42586 -30.42586 -30.42587 -30.42587
 -30.42588 -30.42589 -30.42590 -30.42591 -30.42592 -30.42594 -30.42596 -30.42599
 -30.42603 -30.42607 -30.42611 -30.42619 -30.42625 -30.42631 -30.42637 -30.42639
 -30.42642 -30.42642 -30.42642 -30.42642
 -30.34103 -30.34103 -30.34103 -30.34103 -30.34103 -30.34103 -30.34103 -30.34104
 -30.34104 -30.34104 -30.34105 -30.34105 -30.34106 -30.34107 -30.34107 -30.34108
 -30.34110 -30.34112 -30.34114 -30.34117 -30.34120 -30.34122 -30.34125 -30.34126
 -30.34128 -30.34128 -30.34128 -30.34128
 -30.28084 -30.28084 -30.28084 -30.28084 -30.28084 -30.28084 -30.28084 -30.28084
 -30.28084 -30.28085 -30.28085 -30.28085 -30.28085 -30.28086 -30.28086 -30.28087
 -30.28088 -30.28089 -30.28090 -30.28092 -30.28093 -30.28095 -30.28096 -30.28097
 -30.28098 -30.28098 -30.28098 -30.28098
 -30.21489 -30.21489 -30.21489 -30.21489 -30.21489 -30.21489 -30.21489 -30.21490
 -30.21490 -30.21490 -30.21490 -30.21490 -30.21490 -30.21490 -30.21491 -30.21491
 -30.21491 -30.21492 -30.21492 -30.21493 -30.21494 -30.21495 -30.21496 -30.21497
 -30.21497 -30.21497 -30.21497 -30.21497
 -30.13802 -30.13802 -30.13802 -30.13802 -30.13802 -30.13802 -30.13802 -30.13802
