    1   28   29    1    1     /HYDROGEN           /SUMMERS ET AL 1996
--------------------------------------------------------------------------------
   8.00000   8.30103   9.00000   9.30103   9.69897  10.00000  10.30103  10.69897
  11.00000  11.30103  11.69897  12.00000  12.30103  12.69897  13.00000  13.30103
  13.69897  14.00000  14.30103  14.69897  15.00000  15.30103  15.69897  16.00000
  16.69897  17.00000  17.69897  18.00000
  -0.69897  -0.52288  -0.30103  -0.15490   0.00000   0.17609   0.30103   0.47712
   0.69897   0.84510   1.00000   1.17609   1.30103   1.47712   1.69897   1.84510
   2.00000   2.17609   2.30103   2.47712   2.69897   2.84510   3.00000   3.17609
   3.30103   3.47712   3.69897   3.84510   4.00000
---------------------/ IPRT= 1  / IGRD= 1  /--------/ Z1= 1   / DATE= today   
 -13.87986 -13.87994 -13.88019 -13.88035 -13.88061 -13.88085 -13.88114 -13.88162
 -13.88207 -13.88263 -13.88353 -13.88435 -13.88534 -13.88703 -13.88869 -13.89081
 -13.89442 -13.89789 -13.90226 -13.90937 -13.91450 -13.91733 -13.91404 -13.90276
 -13.81065 -13.71640 -13.30762 -13.06150
 -14.03444 -14.03453 -14.03482 -14.03500 -14.03530 -14.03558 -14.03593 -14.03649
 -14.03703 -14.03768 -14.03874 -14.03972 -14.04088 -14.04285 -14.04479 -14.04725
 -14.05146 -14.05549 -14.06056 -14.06891 -14.07521 -14.07931 -14.07786 -14.06851
 -13.98652 -13.90038 -13.51259 -13.27245
 -14.20415 -14.20425 -14.20457 -14.20476 -14.20509 -14.20540 -14.20577 -14.20639
 -14.20697 -14.20769 -14.20885 -14.20992 -14.21120 -14.21334 -14.21545 -14.21812
 -14.22271 -14.22711 -14.23262 -14.24181 -14.24902 -14.25420 -14.25449 -14.24703
 -14.17538 -14.09792 -13.73420 -13.50140
 -14.40425 -14.40435 -14.40467 -14.40488 -14.40522 -14.40554 -14.40593 -14.40657
 -14.40718 -14.40793 -14.40915 -14.41028 -14.41162 -14.41386 -14.41606 -14.41884
