    1   28   29    1    1     /HYDROGEN           /SUMMERS ET AL 1996
--------------------------------------------------------------------------------
   8.00000   8.30103   9.00000   9.30103   9.69897  10.00000  10.30103  10.69897
  11.00000  11.30103  11.69897  12.00000  12.30103  12.69897  13.00000  13.30103
  13.69897  14.00000  14.30103  14.69897  15.00000  15.30103  15.69897  16.00000
  16.69897  17.00000  17.69897  18.00000
  -0.69897  -0.52288  -0.30103  -0.15490   0.00000   0.17609   0.30103   0.47712
   0.69897   0.84510   1.00000   1.17609   1.30103   1.47712   1.69897   1.84510
   2.00000   2.17609   2.30103   2.47712   2.69897   2.84510   3.00000   3.17609
   3.30103   3.47712   3.69897   3.84510   4.00000
---------------------/ IPRT= 1  / IGRD= 0  /--------/ Z1= 1   / DATE= today   
 -25.21829 -25.21921 -25.22222 -25.22401 -25.22692 -25.22960 -25.23278 -25.23791
 -25.24258 -25.24796 -25.25626 -25.26362 -25.27233 -25.28725 -25.30253 -25.32307
 -25.36188 -25.40498 -25.46934 -25.60953 -25.77077 -25.97954 -26.31062 -26.58681
 -27.26480 -27.56313 -28.25993 -28.56069
 -25.19320 -25.19408 -25.19693 -25.19863 -25.20142 -25.20400 -25.20707 -25.21203
 -25.21655 -25.22177 -25.22980 -25.23689 -25.24526 -25.25953 -25.27414 -25.29385
 -25.33142 -25.37343 -25.43627 -25.57356 -25.73229 -25.93887 -26.26804 -26.54343
 -27.22072 -27.51896 -28.21568 -28.51643
 -25.18028 -25.18110 -25.18379 -25.18540 -25.18805 -25.19051 -25.19344 -25.19820
 -25.20254 -25.20758 -25.21534 -25.22217 -25.23019 -25.24380 -25.25772 -25.27651
 -25.31259 -25.35311 -25.41375 -25.54668 -25.70155 -25.90471 -26.23085 -26.50497
 -27.18112 -27.47921 -28.17581 -28.47654
 -25.17957 -25.18034 -25.18282 -25.18432 -25.18681 -25.18912 -25.19189 -25.19639
 -25.20053 -25.20533 -25.21277 -25.21932 -25.22698 -25.23989 -25.25303 -25.27077
 -25.30502 -25.34360 -25.40123 -25.52799 -25.67724 -25.87533 -26.19686 -26.46903
 -27.14342 -27.44127 -28.13768 -28.43839
 -25.18654 -25.18726 -25.18961 -25.19103 -25.19339 -25.19560 -25.19825 -25.20255
 -25.20653 -25.21117 -25.21837 -25.22472 -25.23213 -25.24456 -25.25717 -25.27417
 -25.30707 -25.34416 -25.39943 -25.52120 -25.66577 -25.85951 -26.17702 -26.44747
 -27.12028 -27.41792 -28.11417 -28.41485
 -25.20679 -25.20746 -25.20963 -25.21094 -25.21314 -25.21521 -25.21769 -25.22173
 -25.22549 -25.22990 -25.23681 -25.24293 -25.25005 -25.26191 -25.27387 -25.28993
